id,title,redirect_url,company,location,description,category,salary_max,contract_type,salary_min,contract_time
5121572405,Recruitment for Executive Data Entry Typing work,https://www.adzuna.in/details/5121572405?utm_medium=api&utm_source=6a80409c,Aspect Solution,India,wer looking for a beginner freelancer to assist with a small data entry projectPart time full time work Work from Home Remote hire role Position Fresher Computer Operator Data Entry Operator skills needed basic computer knowledge graduation not mandatory No Age BarNo Work Pressure No Targets Mobile Desktop Laptop Is Mandatory to do this work Experience Minimum Experience 0 years Maximum Experience up to 5 years You can work from home by doing your current activities like job business or college…,IT Jobs,,,,
5123284993,Account Assistant,https://www.adzuna.in/details/5123284993?utm_medium=api&utm_source=6a80409c,SUKHMANI TOTAL SOLUTIONS,"Faridabad, Haryana","We are looking for an Account Assistant to perform daily accounting tasks. Account Assistant responsibilities include managing Payables and reimbursements, entering financial transactions, creating invoices, and collection. Ultimately, you will help our Accounting department run smoothly, ensuring transparency and efficiency in all transactions. Duties: Billing & Invoicing Payables Management Bank Reconciliation Petty Cash Management Debit Note/Credit Note Import/Export Documentation Customer C…",Accounting & Finance Jobs,,,,full_time
5120362242,Scrum Master,https://www.adzuna.in/details/5120362242?utm_medium=api&utm_source=6a80409c,Topcoder,"Noida, Gautam Buddha Nagar","Expectations: Solid understanding of software development life cycle models as well as expert knowledge of both Agile (Scrum), DevOps and traditional project management principles and practices and the ability to blend them in the right proportions to fit a project and business environment. A proven track record of successfully implementing software or web development projects using Agile methodologies, including 8 years of experience as a Project Manager managing large, complex projects in a h…",IT Jobs,,,,
5121571804,Construction Supervisor,https://www.adzuna.in/details/5121571804?utm_medium=api&utm_source=6a80409c,srisa studios,"Raipur, Chhattisgarh",Company Description We transform spaces into inspiring realities prioritizing client vision above all else Our collaborative design process ensures seamless integration of architecture and interior design From concept to completion we meticulously manage every detail delivering exceptional quality and exceeding expectations Client satisfaction is the cornerstone of our practice driving us to create functional and aesthetically stunning environments We believe that great design enhances lives an…,Trade & Construction Jobs,,,,
5121412600,Team Lead - Quality - REPS Job in Reliance,https://www.adzuna.in/details/5121412600?utm_medium=api&utm_source=6a80409c,Reliance Industries,"Mumbai, Maharashtra","Job Description Posted Date : 21 Mar 2025 Function/Business Area : Others Location : Navi Mumbai Job Responsibilities : (link removed) Proactively take initiatives, analyze upcoming technologies, market and business scenarios and come up with comprehensive project plans in assigned New Energy Stream Developing project scopes, objectives and involve stakeholders and ensure technical feasibility Performance, monitoring and ensuring smooth and timely delivery of projects as per the plan Track proj…","Energy, Oil & Gas Jobs",,,,full_time
5123285081,Mechanical Engineer,https://www.adzuna.in/details/5123285081?utm_medium=api&utm_source=6a80409c,Freshersworldcom,"Washim, Maharashtra","Mechanical Engineer Looking for 2021-2023 passed out candidates. The successful candidate for this position will be able to take a project. Should be an effective communicator with excellent relationship building & interpersonal skills, strong methodical and problem solving approach. Knowledge of engineering, adhesion technology, static load design and high precision alignment. Drive for quality and improve reliability, availability, manufacturability & serviceability for new and existing produ…",Engineering Jobs,,,,full_time
5121150895,Administrative Manager,https://www.adzuna.in/details/5121150895?utm_medium=api&utm_source=6a80409c,"Delhi Public School, Sushant Lok",India,"A renowned school and a member of the illustrious Delhi Public School Society, Delhi Public School, Kota is looking for Admin Officer/ Admin Manager with the following criteria: Job Profile: - Safety & security compliance of students, staff & premises - Facility Management, housekeeping, Security & Admin staff - Liaising with vendors - Repair and maintenance of premises - Managing inventory of stationery and other items - Liaison with local authorities to ensure hassle-free maintenance of routi…",Admin Jobs,,,,
5120359445,IN-Senior Associate_D365 CRM Fuctional_MS Dynamics _Advisory_Mumbai,https://www.adzuna.in/details/5120359445?utm_medium=api&utm_source=6a80409c,PricewaterhouseCoopers,India,"Line of Service Advisory Industry/Sector Not Applicable Specialism Microsoft Management Level Senior Associate Job Description & Summary At PwC, our people in business application consulting specialise in consulting services for a variety of business applications, helping clients optimise operational efficiency. These individuals analyse client needs, implement software solutions, and provide training and support for seamless integration and utilisation of business applications, enabling client…",IT Jobs,,,,full_time
5123284999,Housekeeping staff,https://www.adzuna.in/details/5123284999?utm_medium=api&utm_source=6a80409c,Sarc technology,"Dehradun, Uttarakhand","Housekeeping staff is responsible for maintaining cleanliness, organization, and hygiene in residential, commercial, or hospitality environments. They perform a variety of tasks related to the upkeep of rooms, public areas, and other spaces. Housekeeping staff are essential in ensuring that the environment is pleasant, clean, and safe for guests, residents, or employees. Key Responsibilities Cleaning and Maintaining Rooms: Clean and sanitize guest rooms, bathrooms, and common areas, ensuring th…",Hospitality & Catering Jobs,,,,full_time
5122106759,Financial Accounting Associate,https://www.adzuna.in/details/5122106759?utm_medium=api&utm_source=6a80409c,Wells Fargo,"Bangalore, Karnataka","About this role: Wells Fargo is seeking a Financial Accounting Associate In this role, you will: - Provide support for financial accounting related matters for lines of business and control functions - Review basic activities associated with maintaining ledger accounts, financial statements and regulatory reports - Gather financial data for financial and regulatory reports - Review data from the general ledger, unit reports and various financial systems to ensure accuracy - Receive direction fr…",Accounting & Finance Jobs,,,,
5120355894,"Assistant Manager Maintenance (Plant, Utilities, Machinery)",https://www.adzuna.in/details/5120355894?utm_medium=api&utm_source=6a80409c,The Search House,"Alwar, Rajasthan","Conduct routine inspections of plant facilities, utilities, and machinery to identify and address any issues or potential breakdowns. Coordinate with internal stakeholders to prioritize maintenance tasks and minimize downtime. Supervise and train maintenance technicians to ensure adherence to safety protocols and efficient work practices. Oversee the implementation of preventive maintenance measures to extend the lifespan of equipment and reduce repair costs. Maintain accurate records of mainte…",Engineering Jobs,,,,
5120355666,IN-Manager_ESG_Climate & Sustainability_Advisory_Kolkata,https://www.adzuna.in/details/5120355666?utm_medium=api&utm_source=6a80409c,PricewaterhouseCoopers,India,"Line of Service Advisory Industry/Sector Not Applicable Specialism Managed Services Management Level Manager Job Description & Summary At PwC, our people in sustainability focus on integrating environmental, social, economic, and governance considerations into business strategies and operations. They provide guidance and support to organisations by managing sustainability risks, identifying opportunities, and driving positive social and environmental impact. In climate and energy at PwC, you wi…",Accounting & Finance Jobs,,,,full_time
5121572129,Physiotherapist,https://www.adzuna.in/details/5121572129?utm_medium=api&utm_source=6a80409c,KANAG ENT SUPER SPECIALITY HOSPITAL,India,Job Summary We are seeking a skilled and dedicated Physiotherapist to join our team at Kanag Hospital a leading ENT hospital The ideal candidate will have experience in physiotherapy particularly in managing vestibular disorders postsurgical rehabilitation and related ENT conditions The role involves assessing diagnosing and providing treatment plans tailored to patient needs to improve mobility balance and overall quality of life Key Responsibilities Evaluate and assess patients with ENTrelate…,Healthcare & Nursing Jobs,,,,
5120362113,IN_ Associate_Merger & Acquisition Tax_M&A _TRS_Gurugram,https://www.adzuna.in/details/5120362113?utm_medium=api&utm_source=6a80409c,PricewaterhouseCoopers,India,"Line of Service Tax Industry/Sector Not Applicable Specialism Operations Management Level Associate Job Description & Summary At PwC, our people in tax services focus on providing advice and guidance to clients on tax planning, compliance, and strategy. These individuals help businesses navigate complex tax regulations and optimise their tax positions. Those in mergers and acquisition tax at PwC will focus on providing tax advice and guidance during mergers, acquisitions, and other business tra…",Accounting & Finance Jobs,,,,full_time
5121412977,OPD Nurse at D.A.Dighe Heart Care and Uro care Center - Kalwa,https://www.adzuna.in/details/5121412977?utm_medium=api&utm_source=6a80409c,Dharmaveer Anand Dighe Heart Care&Uro Care Center,India,"Assist in patient registration, assessment, and triage based on medical urgency. Prepare examination rooms and ensure all necessary equipment is available. Assist doctors during medical examinations, minor procedures, and treatments. Administer prescribed medications, injections, and IV fluids as required. Educate patients on treatment plans, medication usage, and post-treatment care. Monitor vital signs and record patient history and symptoms. Ensure infection control and hygiene standards are…",Healthcare & Nursing Jobs,,,,
5122102728,Site Reliability Developer 2,https://www.adzuna.in/details/5122102728?utm_medium=api&utm_source=6a80409c,Oracle,"Bangalore, Karnataka","Job Description OCI's OLTP organization offers exciting opportunity in our fast-paced rapidly evolving Cloud engineering team. Kiev team a Tier 0 service, is seeking a motivated Site Reliability Engineer in a large-scale and mission-critical distributed systems and cloud services. We are looking for people who have experience and are deeply interested in databases, distributed systems and cloud services. There is always something new to do at our team, whether it's enhancing our existing produc…",IT Jobs,,,,
5120356220,SC&O - S&P - Bilingual - Consultant,https://www.adzuna.in/details/5120356220?utm_medium=api&utm_source=6a80409c,ASOL,India,"Job Title - S&P Bilingual  Consultant  S&C GN Management Level: 9-Team Lead/Consultant Location: Gurgaon,Bangalore, Mumbai, Pune and Hyderabad Must-have skills: Japanese Bilingual(N1/N2/N3)  Procurement Good to have skills: Ability to leverage design thinking, business process optimization, and stakeholder management skills. Job Summary: This role involves driving strategic initiatives, managing business transformations, and leveraging industry expertise to create value-driven solutions. Roles …",Consultancy Jobs,,,,full_time
5123166735,Machine Learning Engineer - Python/Tensorflow,https://www.adzuna.in/land/ad/5123166735?se=SHYB9noP8BGz0dSC6rWCew&utm_medium=api&utm_source=6a80409c&v=0FC86C5AB6DED31839A20A6C8F28FFED2FA4425F,Scoop Technologies Pvt Ltd,"Bangalore, Karnataka","Role : Machine Learning Engineer Work Location : Bangalore Experience : 6-9 Years Mandatory Skills : Python, Machine Learning Models, Flask, Data Visualization Tools. Good to have : Gen AI, NLP, Cloud (AWS) etc Notice Period : Immediate - 30 days Relevant Experience : 5 Years in Machine Learning Responsibilities : - Design, develop, and deploy machine learning models and algorithms. - Perform data analysis to extract insights and identify patterns. - Develop and implement feature engineering pr…",IT Jobs,,permanent,,full_time
5120362051,Application Specialist,https://www.adzuna.in/details/5120362051?utm_medium=api&utm_source=6a80409c,Novotech,India,"Description About the Role The CRM Application Specialist will collaborate with business stakeholders to gather requirements, document processes, create mock-ups, implement CRM solutions with guidance, and generate standard Salesforce reports and dashboards per business request. They will also provide post-live support to ensure smooth CRM operations. Additionally, this role will support the marketing team by leveraging Account Engagement (Pardot) to optimise lead generation and campaign manage…",IT Jobs,,,,full_time
5122015259,Product Management (Smart Cities/BMS/Building Automation),https://www.adzuna.in/details/5122015259?utm_medium=api&utm_source=6a80409c,Carrier,"Bangalore, Karnataka","Country: India Location: RGA Tech Park, 2nd floor Block-2, Survey  31/1, Chikkannhelli Village, Varthur Hobli, Bangalore East Taluk, Bangalore - 560035, India Role : Product Management (Smart Cities/BMS/Building Automation) Location: Gurgaon Full/ Part-time: Full Time. Build a career with confidence: Carrier Global Corporation, global leader in intelligent climate and energy solutions is committed to creating solutions that matter for people and our planet for generations to come. From the begi…",Engineering Jobs,,,,
5120359466,Manager,https://www.adzuna.in/details/5120359466?utm_medium=api&utm_source=6a80409c,RTX,"Yelahanka, Bangalore","Date Posted: 2025-03-17 Country: India Location: North Gate Business Park Sy.No 2/1, and Sy.No 2/2, KIAL Road, Venkatala Village, Chowdeshwari Layout, Yelahanka, Bangalore, Karnataka 560064 Position Role Type: Unspecified Job Description Overview: In this role the Manager (FPGA, Actuation Systems) actively participate in NPI, redesign and sustenance activities of FPGA development and Verification. Manage, Lead and Motive a team of 10 Engineers. Position: Manager (M4) Primary Responsibilities: M…",Engineering Jobs,,,,full_time
5120361070,"Senior Applications Developer- .Net, Xamarin",https://www.adzuna.in/details/5120361070?utm_medium=api&utm_source=6a80409c,UPS,India,"Before you apply to a job, select your language preference from the options available at the top right of this page. Explore your next opportunity at a Fortune Global 500 organization. Envision innovative possibilities, experience our rewarding culture, and work with talented teams that help you become better every day. We know what it takes to lead UPS into tomorrow—people with a unique combination of skill  passion. If you have the qualities and drive to lead yourself or teams, there are role…",IT Jobs,,permanent,,full_time
5122106720,Manager Finance,https://www.adzuna.in/details/5122106720?utm_medium=api&utm_source=6a80409c,Abbott,"Mumbai, Maharashtra","MAIN PURPOSE OF ROLE Analyze and forecast financial, economic, and other data to provide accurate and timely information for strategic and operational decisions. MAIN RESPONSIBILITIES - Collect, compile, verify, and analyze financial information and economic indicators so that senior management has accurate and timely information for making strategic and operational decisions on, for example, acquisitions, investments, capital expenditure, divestitures, mergers, or the sale of assets. - Analyze…",Accounting & Finance Jobs,,,,
5120361058,"Sr Eng, Software – Embedded Software",https://www.adzuna.in/details/5120361058?utm_medium=api&utm_source=6a80409c,Baxter Inov & Bus Sol Prvt,India,"This is where you save and sustain lives At Baxter, we are deeply connected by our mission. No matter your role at Baxter, your work makes a positive impact on people around the world. You'll feel a sense of purpose throughout the organization, as we know our work improves outcomes for millions of patients. Baxter's products and therapies are found in almost every hospital worldwide, in clinics and in the home. For over 85 years, we have pioneered significant medical innovations that transform …",IT Jobs,,,,full_time
5122867129,Branch Sales Manager - AHF,https://www.adzuna.in/details/5122867129?utm_medium=api&utm_source=6a80409c,Equitas Small Finance Bank,India,DESIRED RESULT Achieve the defined Business Targets for M-LAP & Agri Productwise and New Product Achieve the defined Business Targets for MF Ensure achievement of 100% collections target set for the branch for Retail & New Product. Ensure achievement of 100% achievement of PAR reduction and MFI business targets Profitability Overall Porfolio Quality Team Management Culture Ambasaddor Team Development,Logistics & Warehouse Jobs,,,,full_time
5123128828,MLOPS - Senior Engineer,https://www.adzuna.in/details/5123128828?utm_medium=api&utm_source=6a80409c,Fractal Analytics,"Bangalore, Karnataka","Building the machine learning production System(or MLOps) is the biggest challenge most large companies currently have in making the transition to becoming an AI-driven organization. This position is an opportunity for an experienced, server-side developer to build expertise in this exciting new frontier. You will be part of a team deploying state-ofthe-art AI solutions for Fractal clients. Responsibilities As MLOps Engineer, you will work collaboratively with Data Scientists and Data engineers…",IT Jobs,,,,full_time
5121380521,Collections Manager - Cochin,https://www.adzuna.in/details/5121380521?utm_medium=api&utm_source=6a80409c,Credit Saison India,"Kochi, Ernakulam","Company: Credit Saison India About Credit Saison India: Credit Saison India (registered as Kisetsu Saison Finance (India) Private Limited) is an NBFC registered with the Reserve Bank of India (RBI). CS India is part of Saison International, the global business arm of Credit Saison with a focus on wholesale and direct lending as well as integrated tech partnerships with leading NBFCs and fintechs. In 2024, CS India received a US$145M strategic investment from Mizuho, its first capital injection …",Accounting & Finance Jobs,,,,
5120360367,Careers,https://www.adzuna.in/details/5120360367?utm_medium=api&utm_source=6a80409c,CGI,India,Position Description: Key Skill Set Requirements: • Strong troubleshooting and problem-solving abilities in an operational setting • Experience in enterprise-level identity and access management operations • Excellent communication and collaboration skills to work effectively within the team • Proficiency with Ping (ForgeRock) AIC and related IAM technologies including: 1. Ping (ForgeRock) Advanced Identity Cloud (AIC) • Experience in configuring and managing authentication and authorization se…,IT Jobs,,,,full_time
5120360818,IT - Deputy Manager -Infrastructure & Security Operations,https://www.adzuna.in/details/5120360818?utm_medium=api&utm_source=6a80409c,PNB MetLife,India,"Job Description • Required hands on experience in Middleware Admin as well as good in Security Operations. • Required experience in IT Infrastructure domain. Broad understanding of infrastructure technologies like Middleware (WebLogic, WebSphere, Apache & Apache tomcat) & OS (Windows & Non-windows) • Required experience in Middleware Operations, Patching and Vulnerability remediation. • Required experience to implement security controls on Middleware & OS. • Actively investigate the latest in s…",IT Jobs,,,,
5121159371,Regulatory Affairs Manager,https://www.adzuna.in/details/5121159371?utm_medium=api&utm_source=6a80409c,Zenon Healthcare Limited,"Sanand, Ahmedabad","Key Responsibilities: Regulatory Compliance & Strategy: Develop and implement regulatory strategies for product approvals, variations, and renewals. Ensure compliance with local, regional, and international regulations (e.g., FDA, WHO, Regional Authorities, Etc.). Stay updated with changing regulatory requirements and advise management on necessary actions. Regulatory Submissions & Approvals: Prepare, compile, and submit regulatory dossiers Coordinate with health authorities for approvals, quer…",Scientific & QA Jobs,,,,
5120356294,Mechanical Engineer – Valve Engineer/ Piping systems - TSI,https://www.adzuna.in/details/5120356294?utm_medium=api&utm_source=6a80409c,INZT BP Business Solutions India,India,"Entity: Production & Operations Job Family Group: Engineering Group Job Description: About bp bp Technical Solutions India (TSI) center in Pune, strives to build on bp’s existing engineering and technical strengths to deliver high quality services to its hydrocarbons and new energy businesses worldwide. TSI brings together diverse engineering capability to provide technical services across a range of areas including engineering, maintenance, optimization, data processes, projects and subsurface…",Engineering Jobs,,,,full_time
5121617493,Business Development Executive,https://www.adzuna.in/details/5121617493?utm_medium=api&utm_source=6a80409c,Infinity Learn,"Hyderabad, Telangana","Infinity Learn Inside Sales (WFO) Academic Counsellor / Sr. Academic Counsellor Job Description (Experienced 0-3yrs) About Infinity Learn Infinity Learn, backed by Sri Chaitanya Education Group, is a hub of DIGITAL TALENT who are well-equipped to define the futuristic approach for the learners. Our result-oriented and passionate team is committed to making the process of learning infinite and fun. We want to build INNOVATION READY TECHNOLOGY to make the best of online education. We value outcom…",Sales Jobs,,,,full_time
5120359003,Plant HR & IR Manager,https://www.adzuna.in/details/5120359003?utm_medium=api&utm_source=6a80409c,The Search House,"Alwar, Rajasthan","Work closely with the Promoters on HR Strategy, HR policies, and HR Operations Developing and implementing an overall strategy for organizational consolidation and future growth Employees Grievance Handling. Statutory compliance about attendance, payroll, Leave management, Provident Fund, ESIC, and disputes settlements Union avoidance tactics, with strong knowledge of the National Industrial Relations Act. Work with and at the direction of the promoters on projects that align business and labor…",HR & Recruitment Jobs,,,,
5122108389,University Intern-AP,https://www.adzuna.in/details/5122108389?utm_medium=api&utm_source=6a80409c,Marriott,"Kolkata, West Bengal","Additional Information Job Number 25055046 Job Category Management Development Programs/Interns Location The Westin Kolkata Rajarhat, Plot No. CBD/2, Kolkata, West Bengal, India, 700156VIEW ON MAP (https://www.google.com/maps?qThe%20Westin%20Kolkata%20Rajarhat%2C%20Plot%20No.%20CBD/2%2C%20Kolkata%2C%20West%20Bengal%2C%20India%2C%20700156) Schedule Part Time Located Remotely? N Position Type Non-Management Build upon your classroom studies through our Hotel Internship Program opportunities. You …",Hospitality & Catering Jobs,,,,
5120625421,Wordpress Developer - Website Maintenance,https://www.adzuna.in/land/ad/5120625421?se=SHYB9noP8BGz0dSC6rWCew&utm_medium=api&utm_source=6a80409c&v=3481C510176679865316E982436E963C52D499C4,MoreYeahs.Inc,"Indore, Madhya Pradesh","Company Overview : Founded in 2014, MoreYeahs is a globally recognized software development company based in Indore. We specialize in delivering IT services to mid-sized companies and startups worldwide. Our focus on innovation, creativity, and customer relations drives digital transformation for businesses. Role Overview : We are seeking a talented WordPress Developer to join our dynamic team. This on-site, full-time role requires expertise in WordPress development, theme customization, and pl…",IT Jobs,,permanent,,full_time
5121617512,Sales Executive - Bangalore Airport,https://www.adzuna.in/details/5121617512?utm_medium=api&utm_source=6a80409c,Zimson Watches,"Bangalore, Karnataka","Join Our Team at Zimson: Seeking a Sales Executive For Bangalore Airport  Zimson, a trusted name in watch retailing since 1948, boasts over 50 top international and national watch brands. With 100 stores across South India in the states of Tamil Nadu, Karnataka, and Kerala, we are renowned for our commitment to excellence and maintaining the highest standard of service, offering an unparalleled shopping experience. We are on the lookout for a dynamic and experienced professional to join our est…",Sales Jobs,600000.0,,250000.0,full_time
5121150638,Lead Security Engineer,https://www.adzuna.in/details/5121150638?utm_medium=api&utm_source=6a80409c,Flipkart,"Bangalore, Karnataka","About the team: The Governance, Risk & Compliance team is a central part of the Information security department, with primary responsibility to provide robust metrics, data-driven insights, and effective technologies for information security risk management. We aim to provide a structured approach to align information security with business objectives, while effectively managing risk and meeting compliance requirements. And responsible for ensuring Flipkart is adhering to mandated statutory and…",IT Jobs,,,,
5120360408,Regulatory Reporting - Team Lead,https://www.adzuna.in/details/5120360408?utm_medium=api&utm_source=6a80409c,State Street,"Bangalore, Karnataka","Job Description Functional Job Title : Senior Associate Reports to : Lead for Regulatory Reporting Report Preparation Department/ Division : Report Preparation Basic Purpose of Job: The Senior Associate in this role will be responsible for supporting the FINREP & Branch Team in preparation of daily, monthly, quarterly and annual reporting to local European Regulators including but not limited to, Deutsche Bundesbank and several other European national competent authorities on various statistica…",Accounting & Finance Jobs,,,,full_time
5120361902,Test Engineer,https://www.adzuna.in/details/5120361902?utm_medium=api&utm_source=6a80409c,EQPM,India,"• Relevant work experience, including development and/or test automation experience • Contribute to the development of automation strategies and implement the same for the right ratio of API and GUI tests • Creation/Automation of test data, test harnesses, and test mocks to support GUI • Ability to Code Automation Test Scripts / Cases and reusable Assets. • Create & maintain mocks/stubs/harnesses/fakes/virtual services for all testing Participate in code & design reviews and assist developers i…",IT Jobs,,,,full_time
5120356911,IT Procurement Specialist,https://www.adzuna.in/details/5120356911?utm_medium=api&utm_source=6a80409c,Körber Supply Chain Software India .,India,"If you are looking for a meaningful career where people work and act with passion, rethink the existing and always strive to find the best solution - you have come to the right place. We develop future technologies to relentlessly make supply chains better. What a day in the life looks like: Supporting category manager with IT Software and Services Procurement Support with PO creation, updating and maintaining renewal tracker and database Ensure Supplier Governance by coordinating Security, dat…",IT Jobs,,,,full_time
5120361548,Associate Director of Sales,https://www.adzuna.in/details/5120361548?utm_medium=api&utm_source=6a80409c,Marriott International,India,"Description JOB SUMMARY Assists in leading the property’s segmented sales effort (e.g., group, transient, association, corporate, etc.) and assists in the implementation of the segment sales strategy and achieving segment revenue goals, property revenue goals and guest and employee satisfaction. Conducts all day-to-day activities related to the sales function with a focus on building long-term, value-based customer relationships that enable achievement of property sales objectives. Achieves per…",Sales Jobs,,,,full_time
5122855534,Tailor,https://www.adzuna.in/details/5122855534?utm_medium=api&utm_source=6a80409c,Marriott International,"Ahmedabad, Gujarat","Description POSITION SUMMARY Mend, repair, and alter guest clothing and employee uniforms by hand stitching, applying adhesive patches, or using a sewing machine. Distribute clean uniforms to personnel according to company specifications. Send damaged uniforms to appropriate location (e.g., seamstress, Housekeeping, outside vendor) for repair. Document guest requests for laundry/dry cleaning, minor repair, and pressing of garments in accordance with company specifications. Record assigned and u…",Hospitality & Catering Jobs,,,,full_time
5121156341,Social Media Marketing Manager,https://www.adzuna.in/details/5121156341?utm_medium=api&utm_source=6a80409c,Digikit,"Bangalore, Karnataka","Company Description Digikit, a part of Sub Media Group, is a leading Digital Marketing Agency in Bangalore. Our experts in Digital Media, Data, Strategy, Creative & Content, and Technology help brands better connect with their target audience to achieve their desired results. We analyze client requirements and develop strategic plans to make them stand out among their competitors. Role Description This is a full-time, on-site role located in Bengaluru for a Social Media Marketing Manager at Dig…","PR, Advertising & Marketing Jobs",,,,full_time
5121617483,Sales Development Representative,https://www.adzuna.in/details/5121617483?utm_medium=api&utm_source=6a80409c,Expertia AI,"Bangalore, Karnataka","Hiring Hardcore SDRs at Expertia AI Love Cold Calling? Join Us Do you thrive on the thrill of a cold call? Love turning a ""no"" into a ""yes""? If hitting targets excites you, we want YOU What Youll Do: Make high-volume cold calls Qualify leads & book meetings Crush quotas & own your numbers What We Need: Relentless hunter mentality Confidence & persuasion skills Basic track record in sales You do not take no for an answer Perks: Base salary  handsome commission Fast-track career growth A team tha…",Sales Jobs,,,,full_time
5120362354,IN_Specialist 3_Tax Compliance_Managed Services_TRS_Gurgaon,https://www.adzuna.in/details/5120362354?utm_medium=api&utm_source=6a80409c,PricewaterhouseCoopers,India,"Line of Service Tax Industry/Sector Not Applicable Specialism Operations Management Level Specialist Job Description & Summary At PwC, our people in tax services focus on providing advice and guidance to clients on tax planning, compliance, and strategy. These individuals help businesses navigate complex tax regulations and optimise their tax positions. Those in tax compliance at PwC will focus on validating clients' compliance with tax laws and regulations. You will review and analyse financia…",Accounting & Finance Jobs,,contract,,full_time
5122107258,Project Pranita Student,https://www.adzuna.in/details/5122107258?utm_medium=api&utm_source=6a80409c,Marriott,"Mumbai, Maharashtra","Additional Information Job Number 25055292 Job Category Management Development Programs/Interns Location The Westin Mumbai Garden City, Goregaon East, Mumbai, Maharashtra, India, 400063VIEW ON MAP (https://www.google.com/maps?qThe%20Westin%20Mumbai%20Garden%20City%2C%20Goregaon%20East%2C%20Mumbai%2C%20Maharashtra%2C%20India%2C%20400063) Schedule Full Time Located Remotely? N Position Type Non-Management Build upon your classroom studies through our Hotel Internship Program opportunities. You wi…",Hospitality & Catering Jobs,,,,
5122867183,Caretaker for Italy,https://www.adzuna.in/details/5122867183?utm_medium=api&utm_source=6a80409c,JobStars HR Solutions,"Ernakulam, Kerala","Qualifications and Skills Completed SSLC with a strong academic record, showcasing a foundation in general education and the ability to follow care protocols. Certification in First Aid demonstrating the ability to manage minor injuries and assist in emergency medical situations effectively. CPR Certification is necessary to comply with safety standards and ensure readiness to handle life-threatening emergencies confidently. Expertise in elderly care is needed to assist with daily activities an…",Healthcare & Nursing Jobs,1440000.0,,1140000.0,full_time
5121572352,Part time data entry clerk work,https://www.adzuna.in/details/5121572352?utm_medium=api&utm_source=6a80409c,Aspect Solution,India,Dear candidate We are looking for a Data Entry Operator to update and maintain information on our company databases and computer systems Skills The ideal candidate will have basic knowledge of computer and have typing skills Requirements 0 to 1 year experience basic typing skills high school diploma working condition Part time positions 20 hrs per week flexible schedule day evening weekends Remote work option available Its very useful for students retired person housewife job seekers Job Respon…,Part time Jobs,,,,
5121572245,Electrical Site Engineer,https://www.adzuna.in/details/5121572245?utm_medium=api&utm_source=6a80409c,SHARMA ENTERPRISES,India,We are currently searching for Electrical Site Engineer oversees the electrical aspects of a construction project ensuring adherence to designs safety standards and timelines while managing budgets and troubleshooting issues Monitoring construction progress and ensuring adherence to timelines and budgets Ensuring that electrical installations meet technical specifications and safety standards Conducting inspections and testing of electrical systems and equipment Troubleshooting and resolving el…,Trade & Construction Jobs,,,,
5120356129,Business Head / Director – Pharma Business,https://www.adzuna.in/details/5120356129?utm_medium=api&utm_source=6a80409c,The Search House,"Mumbai, Maharashtra","Candidate Profile Looking for a dynamic individual with preferred experience in both Pharmaceuticals and Medical Publishing Industry that reflects pioneering expertise with year-on year success in Sales & Marketing, Business Development, Key Account Management, Channel Management, Pharma Sales, and People Management. A keen planner and implementer with skill in effectuating strategies, driving teams to ensure successful management of sales operations in the assigned region Proficient in managin…",Sales Jobs,,,,
5122106015,Sr Engineer- Design Verification,https://www.adzuna.in/details/5122106015?utm_medium=api&utm_source=6a80409c,Qualcomm,"Chennai, Tamil Nadu","Company: Qualcomm India Private Limited Job Area: Engineering Group, Engineering Group > Hardware Engineering General Summary: Verification & Validation team is currently looking for self-motivated engineers who will perform ARM or DSP based SOC Pre-Si and Post Si validation including system level validation and debug. The ideal candidate should leverage his knowledge and experience to provide leadership, technical guidance, and execution of silicon validation of ARM or DSP based multiple SOC p…",Engineering Jobs,,,,
5121375656,Data Engineer - GGS - BLR,https://www.adzuna.in/details/5121375656?utm_medium=api&utm_source=6a80409c,Getinz Techno Services,"Bangalore, Karnataka","Job Description: We are seeking an experienced and driven AWS Data Engineer to join our dynamic team. In this role, you will be responsible for designing and building data pipelines to curate sourced data into our Redshift data warehouse, maintaining data platforms using AWS tools, and contributing to enhancing data quality and reliability. You will also develop analytical tools to support Business Intelligence (BI) and Advanced Data Analytics activities, and ensure adherence to best practices …",IT Jobs,,,,
5120361312,Banking & Finance Lawyer | 1-10 PQE,https://www.adzuna.in/details/5120361312?utm_medium=api&utm_source=6a80409c,Avimukta Consultancy,India,"A Tier 1 law firm is looking to hire a junior and mid-level banking and finance associate for their offices in Delhi and Mumbai. This opportunity is to work with a senior partner who has constantly been recognized on Chambers and Partners, Asian Legal Business, and many other platforms. The team is ideally looking for somebody with 1-10 yrs years of experience specializing in structure finance, debentures, restructuring, securitization, and financial transactions. A good academic background is …",Accounting & Finance Jobs,,,,
5120355626,Business Development Manager,https://www.adzuna.in/details/5120355626?utm_medium=api&utm_source=6a80409c,One More Zero,"Mumbai, Maharashtra",We at 4MM are specifically looking for Candidates from Agency Background (Digital Media/Marketing/Advertising/ Event etc). The candidate should have a minimum of 3 years’ experience into Corporate Sales. While filtering the candidates please focus on the following attributes: Prior Experience of Corporate Sales Ability to connect with Brands and conduct meetings Good Presentation Skills Fluent Communication skills Must have worked with brands from different sectors Target & Sales Driven Individ…,Sales Jobs,,,,
